judge_model_name,criterion,locale,original_instance_id_with_locale,acc_eq_prompt
Mistral-7B,naturalness,ja_JP,e164924261a2ff3dddb8d1e0b4e5fdb6_with_ja_JP,0.38333333333333336
Mistral-7B,naturalness,ja_JP,e4c27cfc2c87eba9a17d237c0988dcbd_with_ja_JP,0.4
Mistral-7B,naturalness,ja_JP,e91353a8c4dde03994b2cbfb5521172e_with_ja_JP,0.44166666666666665
Mistral-7B,naturalness,ja_JP,f188e8e224ad837ca63d8472c69cf931_with_ja_JP,0.15833333333333333
Mistral-7B,naturalness,ja_JP,f41fcb5561abc3e4c98c32d80bd0ac2e_with_ja_JP,0.1
Mistral-7B,naturalness,ja_JP,fb2c387e7e5272a43305940219116463_with_ja_JP,0.4666666666666667
Mistral-7B,naturalness,ja_JP,fd3d2779b04a00f64e86ebda4403eb34_with_ja_JP,0.48333333333333334
Mistral-7B,naturalness,ja_JP,fdefc09bc79c168c6ee59c351ac5db78_with_ja_JP,0.35
Mistral-7B,naturalness,ru_RU,0a3da1ceeb83f664b813bb28f001d766_with_ru_RU,0.5583333333333333
Mistral-7B,naturalness,ru_RU,104373856e995a074579797ebe34fcb2_with_ru_RU,0.2
Mistral-7B,naturalness,ru_RU,12f396cdef01341d9b307c7048b8d77a_with_ru_RU,0.275
Mistral-7B,naturalness,ru_RU,13ae1b97872d056d111cbf8dfd1617c2_with_ru_RU,0.3
Mistral-7B,naturalness,ru_RU,14e076d13751e87d8c09f7f13125e755_with_ru_RU,0.30833333333333335
Mistral-7B,naturalness,ru_RU,169c53c4e9f905b5a1579bb2c89f80b4_with_ru_RU,0.38333333333333336
Mistral-7B,naturalness,ru_RU,170d490a7ae53347e8fe3eabe4e28001_with_ru_RU,0.25833333333333336
Mistral-7B,naturalness,ru_RU,177682e7e6b3b0b5e4ad47b2fcaa4451_with_ru_RU,0.4083333333333333
Mistral-7B,naturalness,ru_RU,22645d3694ea307a2d88a0b1669a4550_with_ru_RU,0.43333333333333335
Mistral-7B,naturalness,ru_RU,24223944994a18d516282ccef47ac54d_with_ru_RU,0.24166666666666667
Mistral-7B,naturalness,ru_RU,25206396b6f90a56a632de9594cfa279_with_ru_RU,0.19166666666666668
Mistral-7B,naturalness,ru_RU,34ff7b0c7d176187b5f56965bc072870_with_ru_RU,0.375
Mistral-7B,naturalness,ru_RU,362fcdcfe450161abe0dfc24f108c8a9_with_ru_RU,0.5
Mistral-7B,naturalness,ru_RU,38b0d67f9db7712c2c589f4ced8943f1_with_ru_RU,0.4083333333333333
Mistral-7B,naturalness,ru_RU,44ea53138d50a0f07b1fb8d5fa927a6d_with_ru_RU,0.35833333333333334
Mistral-7B,naturalness,ru_RU,453dbf627af720e73ca10e171bd55725_with_ru_RU,0.30833333333333335
Mistral-7B,naturalness,ru_RU,619fdd90dcf02a109782351e726f434d_with_ru_RU,0.5583333333333333
Mistral-7B,naturalness,ru_RU,63d411be4c5a409e108fbdce6e3f8689_with_ru_RU,0.36666666666666664
Mistral-7B,naturalness,ru_RU,6caeb46fd20a0b0f5a9f74da715d8b77_with_ru_RU,0.4
Mistral-7B,naturalness,ru_RU,729ece24c8d479efaf9f43a78bcdf42f_with_ru_RU,0.36666666666666664
Mistral-7B,naturalness,ru_RU,7a80c8edbaf9cffb15d2a71bb2427672_with_ru_RU,0.275
Mistral-7B,naturalness,ru_RU,7ce9fab7d8a5d11cac47de7ded5fb87c_with_ru_RU,0.25
Mistral-7B,naturalness,ru_RU,9071b005524e4661f6718fe829648c22_with_ru_RU,0.2916666666666667
Mistral-7B,naturalness,ru_RU,941c034555e30f65555a5ce841836317_with_ru_RU,0.2
Mistral-7B,naturalness,ru_RU,95641032115fac92e1ea4efa811faae8_with_ru_RU,0.3416666666666667
Mistral-7B,naturalness,ru_RU,9721721aee5763207020928a6be3d9b1_with_ru_RU,0.6833333333333333
Mistral-7B,naturalness,ru_RU,a87d8ce85c5e14f8054f86aaa36f49ad_with_ru_RU,0.5333333333333333
Mistral-7B,naturalness,ru_RU,a8de3aee209e73291020dfca4bc9547d_with_ru_RU,0.2833333333333333
Mistral-7B,naturalness,ru_RU,aec42313c4c01a4d1e2240d54ab41992_with_ru_RU,0.23333333333333334
Mistral-7B,naturalness,ru_RU,b15d69d9ac2994c645e9c261a9036af5_with_ru_RU,0.2833333333333333
Mistral-7B,naturalness,ru_RU,b400d942abc879906d5d2e7cbf1445b5_with_ru_RU,0.48333333333333334
Mistral-7B,naturalness,ru_RU,b9b10ffcbee1477b164fd32d4ef7fb40_with_ru_RU,0.36666666666666664
Mistral-7B,naturalness,ru_RU,c145f96bc4b6c5d0d18e06e89cb629bd_with_ru_RU,0.65
Mistral-7B,naturalness,ru_RU,c78e58efb81dc261314dbe9683046b8a_with_ru_RU,0.5583333333333333
Mistral-7B,naturalness,ru_RU,cb75a2b7d6041b0ce85ec4218fe2f5e0_with_ru_RU,0.43333333333333335
Mistral-7B,naturalness,ru_RU,d48c3ed115b970b0947d892881d35aa9_with_ru_RU,0.31666666666666665
Mistral-7B,naturalness,ru_RU,df85068ad8d348d04f95ee17882f0da4_with_ru_RU,0.23333333333333334
Mistral-7B,naturalness,ru_RU,dff06d843446af8648fc9ff9afacb718_with_ru_RU,0.3
Mistral-7B,naturalness,ru_RU,e164924261a2ff3dddb8d1e0b4e5fdb6_with_ru_RU,0.48333333333333334
Mistral-7B,naturalness,ru_RU,e4c27cfc2c87eba9a17d237c0988dcbd_with_ru_RU,0.475
Mistral-7B,naturalness,ru_RU,e91353a8c4dde03994b2cbfb5521172e_with_ru_RU,0.4166666666666667
Mistral-7B,naturalness,ru_RU,f188e8e224ad837ca63d8472c69cf931_with_ru_RU,0.3
Mistral-7B,naturalness,ru_RU,f41fcb5561abc3e4c98c32d80bd0ac2e_with_ru_RU,0.225
Mistral-7B,naturalness,ru_RU,fb2c387e7e5272a43305940219116463_with_ru_RU,0.30833333333333335
Mistral-7B,naturalness,ru_RU,fd3d2779b04a00f64e86ebda4403eb34_with_ru_RU,0.23333333333333334
Mistral-7B,naturalness,ru_RU,fdefc09bc79c168c6ee59c351ac5db78_with_ru_RU,0.43333333333333335
Mistral-7B,naturalness,zh_CN,0a3da1ceeb83f664b813bb28f001d766_with_zh_CN,0.5
Mistral-7B,naturalness,zh_CN,104373856e995a074579797ebe34fcb2_with_zh_CN,0.425
Mistral-7B,naturalness,zh_CN,12f396cdef01341d9b307c7048b8d77a_with_zh_CN,0.425
Mistral-7B,naturalness,zh_CN,13ae1b97872d056d111cbf8dfd1617c2_with_zh_CN,0.49166666666666664
Mistral-7B,naturalness,zh_CN,14e076d13751e87d8c09f7f13125e755_with_zh_CN,0.3
Mistral-7B,naturalness,zh_CN,169c53c4e9f905b5a1579bb2c89f80b4_with_zh_CN,0.5416666666666666
Mistral-7B,naturalness,zh_CN,170d490a7ae53347e8fe3eabe4e28001_with_zh_CN,0.2916666666666667
Mistral-7B,naturalness,zh_CN,177682e7e6b3b0b5e4ad47b2fcaa4451_with_zh_CN,0.875
Mistral-7B,naturalness,zh_CN,22645d3694ea307a2d88a0b1669a4550_with_zh_CN,0.4083333333333333
Mistral-7B,naturalness,zh_CN,24223944994a18d516282ccef47ac54d_with_zh_CN,0.5916666666666667
Mistral-7B,naturalness,zh_CN,25206396b6f90a56a632de9594cfa279_with_zh_CN,0.6666666666666666
Mistral-7B,naturalness,zh_CN,34ff7b0c7d176187b5f56965bc072870_with_zh_CN,0.35833333333333334
Mistral-7B,naturalness,zh_CN,362fcdcfe450161abe0dfc24f108c8a9_with_zh_CN,0.36666666666666664
Mistral-7B,naturalness,zh_CN,38b0d67f9db7712c2c589f4ced8943f1_with_zh_CN,0.39166666666666666
Mistral-7B,naturalness,zh_CN,44ea53138d50a0f07b1fb8d5fa927a6d_with_zh_CN,0.4583333333333333
Mistral-7B,naturalness,zh_CN,453dbf627af720e73ca10e171bd55725_with_zh_CN,0.5083333333333333
Mistral-7B,naturalness,zh_CN,619fdd90dcf02a109782351e726f434d_with_zh_CN,0.25
Mistral-7B,naturalness,zh_CN,63d411be4c5a409e108fbdce6e3f8689_with_zh_CN,0.48333333333333334
Mistral-7B,naturalness,zh_CN,6caeb46fd20a0b0f5a9f74da715d8b77_with_zh_CN,0.875
Mistral-7B,naturalness,zh_CN,729ece24c8d479efaf9f43a78bcdf42f_with_zh_CN,0.675
Mistral-7B,naturalness,zh_CN,7a80c8edbaf9cffb15d2a71bb2427672_with_zh_CN,0.35833333333333334
Mistral-7B,naturalness,zh_CN,7ce9fab7d8a5d11cac47de7ded5fb87c_with_zh_CN,0.4083333333333333
Mistral-7B,naturalness,zh_CN,9071b005524e4661f6718fe829648c22_with_zh_CN,0.5916666666666667
Mistral-7B,naturalness,zh_CN,941c034555e30f65555a5ce841836317_with_zh_CN,0.4666666666666667
Mistral-7B,naturalness,zh_CN,95641032115fac92e1ea4efa811faae8_with_zh_CN,0.6666666666666666
Mistral-7B,naturalness,zh_CN,9721721aee5763207020928a6be3d9b1_with_zh_CN,0.43333333333333335
Mistral-7B,naturalness,zh_CN,a87d8ce85c5e14f8054f86aaa36f49ad_with_zh_CN,0.3333333333333333
Mistral-7B,naturalness,zh_CN,a8de3aee209e73291020dfca4bc9547d_with_zh_CN,0.4583333333333333
Mistral-7B,naturalness,zh_CN,aec42313c4c01a4d1e2240d54ab41992_with_zh_CN,0.24166666666666667
Mistral-7B,naturalness,zh_CN,b15d69d9ac2994c645e9c261a9036af5_with_zh_CN,0.6583333333333333
Mistral-7B,naturalness,zh_CN,b400d942abc879906d5d2e7cbf1445b5_with_zh_CN,0.325
Mistral-7B,naturalness,zh_CN,b9b10ffcbee1477b164fd32d4ef7fb40_with_zh_CN,0.875
Mistral-7B,naturalness,zh_CN,c145f96bc4b6c5d0d18e06e89cb629bd_with_zh_CN,0.5416666666666666
Mistral-7B,naturalness,zh_CN,c78e58efb81dc261314dbe9683046b8a_with_zh_CN,0.49166666666666664
Mistral-7B,naturalness,zh_CN,cb75a2b7d6041b0ce85ec4218fe2f5e0_with_zh_CN,0.45
Mistral-7B,naturalness,zh_CN,d48c3ed115b970b0947d892881d35aa9_with_zh_CN,0.6583333333333333
Mistral-7B,naturalness,zh_CN,df85068ad8d348d04f95ee17882f0da4_with_zh_CN,0.4166666666666667
Mistral-7B,naturalness,zh_CN,dff06d843446af8648fc9ff9afacb718_with_zh_CN,0.26666666666666666
Mistral-7B,naturalness,zh_CN,e164924261a2ff3dddb8d1e0b4e5fdb6_with_zh_CN,0.35
Mistral-7B,naturalness,zh_CN,e4c27cfc2c87eba9a17d237c0988dcbd_with_zh_CN,0.425
Mistral-7B,naturalness,zh_CN,e91353a8c4dde03994b2cbfb5521172e_with_zh_CN,0.6
Mistral-7B,naturalness,zh_CN,f188e8e224ad837ca63d8472c69cf931_with_zh_CN,0.2916666666666667
Mistral-7B,naturalness,zh_CN,f41fcb5561abc3e4c98c32d80bd0ac2e_with_zh_CN,0.49166666666666664
Mistral-7B,naturalness,zh_CN,fb2c387e7e5272a43305940219116463_with_zh_CN,0.5583333333333333
Mistral-7B,naturalness,zh_CN,fd3d2779b04a00f64e86ebda4403eb34_with_zh_CN,0.4583333333333333
Mistral-7B,naturalness,zh_CN,fdefc09bc79c168c6ee59c351ac5db78_with_zh_CN,0.3333333333333333
Mistral-Medium,coherence,ar_EG,0a3da1ceeb83f664b813bb28f001d766_with_ar_EG,0.7666666666666667
Mistral-Medium,coherence,ar_EG,104373856e995a074579797ebe34fcb2_with_ar_EG,1.0
Mistral-Medium,coherence,ar_EG,12f396cdef01341d9b307c7048b8d77a_with_ar_EG,0.4583333333333333
Mistral-Medium,coherence,ar_EG,13ae1b97872d056d111cbf8dfd1617c2_with_ar_EG,0.5333333333333333
Mistral-Medium,coherence,ar_EG,14e076d13751e87d8c09f7f13125e755_with_ar_EG,0.5833333333333334
Mistral-Medium,coherence,ar_EG,169c53c4e9f905b5a1579bb2c89f80b4_with_ar_EG,0.4166666666666667
Mistral-Medium,coherence,ar_EG,170d490a7ae53347e8fe3eabe4e28001_with_ar_EG,0.6083333333333333
Mistral-Medium,coherence,ar_EG,177682e7e6b3b0b5e4ad47b2fcaa4451_with_ar_EG,0.5583333333333333
Mistral-Medium,coherence,ar_EG,22645d3694ea307a2d88a0b1669a4550_with_ar_EG,0.6083333333333333
Mistral-Medium,coherence,ar_EG,24223944994a18d516282ccef47ac54d_with_ar_EG,0.49166666666666664
Mistral-Medium,coherence,ar_EG,25206396b6f90a56a632de9594cfa279_with_ar_EG,0.7666666666666667
Mistral-Medium,coherence,ar_EG,34ff7b0c7d176187b5f56965bc072870_with_ar_EG,0.7583333333333333
Mistral-Medium,coherence,ar_EG,362fcdcfe450161abe0dfc24f108c8a9_with_ar_EG,0.5416666666666666
Mistral-Medium,coherence,ar_EG,38b0d67f9db7712c2c589f4ced8943f1_with_ar_EG,0.4666666666666667
Mistral-Medium,coherence,ar_EG,44ea53138d50a0f07b1fb8d5fa927a6d_with_ar_EG,0.5583333333333333
Mistral-Medium,coherence,ar_EG,453dbf627af720e73ca10e171bd55725_with_ar_EG,0.425
Mistral-Medium,coherence,ar_EG,619fdd90dcf02a109782351e726f434d_with_ar_EG,0.625
Mistral-Medium,coherence,ar_EG,63d411be4c5a409e108fbdce6e3f8689_with_ar_EG,0.6583333333333333
Mistral-Medium,coherence,ar_EG,6caeb46fd20a0b0f5a9f74da715d8b77_with_ar_EG,0.425
Mistral-Medium,coherence,ar_EG,729ece24c8d479efaf9f43a78bcdf42f_with_ar_EG,0.35
Mistral-Medium,coherence,ar_EG,7a80c8edbaf9cffb15d2a71bb2427672_with_ar_EG,0.5166666666666667
Mistral-Medium,coherence,ar_EG,7ce9fab7d8a5d11cac47de7ded5fb87c_with_ar_EG,0.4083333333333333
Mistral-Medium,coherence,ar_EG,9071b005524e4661f6718fe829648c22_with_ar_EG,0.475
Mistral-Medium,coherence,ar_EG,941c034555e30f65555a5ce841836317_with_ar_EG,0.44166666666666665
Mistral-Medium,coherence,ar_EG,95641032115fac92e1ea4efa811faae8_with_ar_EG,0.49166666666666664
Mistral-Medium,coherence,ar_EG,9721721aee5763207020928a6be3d9b1_with_ar_EG,0.7833333333333333
Mistral-Medium,coherence,ar_EG,a87d8ce85c5e14f8054f86aaa36f49ad_with_ar_EG,0.49166666666666664
Mistral-Medium,coherence,ar_EG,a8de3aee209e73291020dfca4bc9547d_with_ar_EG,0.3333333333333333
Mistral-Medium,coherence,ar_EG,aec42313c4c01a4d1e2240d54ab41992_with_ar_EG,0.9916666666666667
Mistral-Medium,coherence,ar_EG,b15d69d9ac2994c645e9c261a9036af5_with_ar_EG,0.5916666666666667
Mistral-Medium,coherence,ar_EG,b400d942abc879906d5d2e7cbf1445b5_with_ar_EG,0.35
Mistral-Medium,coherence,ar_EG,b9b10ffcbee1477b164fd32d4ef7fb40_with_ar_EG,0.48333333333333334
Mistral-Medium,coherence,ar_EG,c145f96bc4b6c5d0d18e06e89cb629bd_with_ar_EG,0.65
Mistral-Medium,coherence,ar_EG,c78e58efb81dc261314dbe9683046b8a_with_ar_EG,0.6083333333333333
Mistral-Medium,coherence,ar_EG,cb75a2b7d6041b0ce85ec4218fe2f5e0_with_ar_EG,0.43333333333333335
Mistral-Medium,coherence,ar_EG,d48c3ed115b970b0947d892881d35aa9_with_ar_EG,0.6833333333333333
Mistral-Medium,coherence,ar_EG,df85068ad8d348d04f95ee17882f0da4_with_ar_EG,0.7833333333333333
Mistral-Medium,coherence,ar_EG,dff06d843446af8648fc9ff9afacb718_with_ar_EG,0.5
Mistral-Medium,coherence,ar_EG,e164924261a2ff3dddb8d1e0b4e5fdb6_with_ar_EG,0.8583333333333333
Mistral-Medium,coherence,ar_EG,e4c27cfc2c87eba9a17d237c0988dcbd_with_ar_EG,0.6583333333333333
Mistral-Medium,coherence,ar_EG,e91353a8c4dde03994b2cbfb5521172e_with_ar_EG,0.55
Mistral-Medium,coherence,ar_EG,f188e8e224ad837ca63d8472c69cf931_with_ar_EG,0.6333333333333333
Mistral-Medium,coherence,ar_EG,f41fcb5561abc3e4c98c32d80bd0ac2e_with_ar_EG,0.6583333333333333
Mistral-Medium,coherence,ar_EG,fb2c387e7e5272a43305940219116463_with_ar_EG,0.225
Mistral-Medium,coherence,ar_EG,fd3d2779b04a00f64e86ebda4403eb34_with_ar_EG,0.8333333333333334
Mistral-Medium,coherence,ar_EG,fdefc09bc79c168c6ee59c351ac5db78_with_ar_EG,0.4583333333333333
Mistral-Medium,coherence,bn_BD,0a3da1ceeb83f664b813bb28f001d766_with_bn_BD,0.48333333333333334
Mistral-Medium,coherence,bn_BD,104373856e995a074579797ebe34fcb2_with_bn_BD,0.475
Mistral-Medium,coherence,bn_BD,12f396cdef01341d9b307c7048b8d77a_with_bn_BD,0.38333333333333336
Mistral-Medium,coherence,bn_BD,13ae1b97872d056d111cbf8dfd1617c2_with_bn_BD,0.5416666666666666
Mistral-Medium,coherence,bn_BD,14e076d13751e87d8c09f7f13125e755_with_bn_BD,0.2833333333333333
Mistral-Medium,coherence,bn_BD,169c53c4e9f905b5a1579bb2c89f80b4_with_bn_BD,0.6166666666666667
Mistral-Medium,coherence,bn_BD,170d490a7ae53347e8fe3eabe4e28001_with_bn_BD,0.55
Mistral-Medium,coherence,bn_BD,177682e7e6b3b0b5e4ad47b2fcaa4451_with_bn_BD,0.6333333333333333
Mistral-Medium,coherence,bn_BD,22645d3694ea307a2d88a0b1669a4550_with_bn_BD,0.31666666666666665
Mistral-Medium,coherence,bn_BD,24223944994a18d516282ccef47ac54d_with_bn_BD,0.45
Mistral-Medium,coherence,bn_BD,25206396b6f90a56a632de9594cfa279_with_bn_BD,0.35833333333333334
Mistral-Medium,coherence,bn_BD,34ff7b0c7d176187b5f56965bc072870_with_bn_BD,0.43333333333333335
Mistral-Medium,coherence,bn_BD,362fcdcfe450161abe0dfc24f108c8a9_with_bn_BD,0.38333333333333336
Mistral-Medium,coherence,bn_BD,38b0d67f9db7712c2c589f4ced8943f1_with_bn_BD,0.36666666666666664
Mistral-Medium,coherence,bn_BD,44ea53138d50a0f07b1fb8d5fa927a6d_with_bn_BD,0.30833333333333335
Mistral-Medium,coherence,bn_BD,453dbf627af720e73ca10e171bd55725_with_bn_BD,0.4666666666666667
Mistral-Medium,coherence,bn_BD,619fdd90dcf02a109782351e726f434d_with_bn_BD,0.7583333333333333
Mistral-Medium,coherence,bn_BD,63d411be4c5a409e108fbdce6e3f8689_with_bn_BD,0.7583333333333333
Mistral-Medium,coherence,bn_BD,6caeb46fd20a0b0f5a9f74da715d8b77_with_bn_BD,0.5166666666666667
Mistral-Medium,coherence,bn_BD,729ece24c8d479efaf9f43a78bcdf42f_with_bn_BD,0.6083333333333333
Mistral-Medium,coherence,bn_BD,7a80c8edbaf9cffb15d2a71bb2427672_with_bn_BD,0.7
Mistral-Medium,coherence,bn_BD,7ce9fab7d8a5d11cac47de7ded5fb87c_with_bn_BD,0.425
Mistral-Medium,coherence,bn_BD,9071b005524e4661f6718fe829648c22_with_bn_BD,0.475
Mistral-Medium,coherence,bn_BD,941c034555e30f65555a5ce841836317_with_bn_BD,0.6333333333333333
Mistral-Medium,coherence,bn_BD,95641032115fac92e1ea4efa811faae8_with_bn_BD,0.4
Mistral-Medium,coherence,bn_BD,9721721aee5763207020928a6be3d9b1_with_bn_BD,0.3333333333333333
Mistral-Medium,coherence,bn_BD,a87d8ce85c5e14f8054f86aaa36f49ad_with_bn_BD,0.5666666666666667
Mistral-Medium,coherence,bn_BD,a8de3aee209e73291020dfca4bc9547d_with_bn_BD,0.35
Mistral-Medium,coherence,bn_BD,aec42313c4c01a4d1e2240d54ab41992_with_bn_BD,0.4666666666666667
Mistral-Medium,coherence,bn_BD,b15d69d9ac2994c645e9c261a9036af5_with_bn_BD,0.525
Mistral-Medium,coherence,bn_BD,b400d942abc879906d5d2e7cbf1445b5_with_bn_BD,0.375
Mistral-Medium,coherence,bn_BD,b9b10ffcbee1477b164fd32d4ef7fb40_with_bn_BD,0.5833333333333334
Mistral-Medium,coherence,bn_BD,c145f96bc4b6c5d0d18e06e89cb629bd_with_bn_BD,0.5
Mistral-Medium,coherence,bn_BD,c78e58efb81dc261314dbe9683046b8a_with_bn_BD,0.48333333333333334
Mistral-Medium,coherence,bn_BD,cb75a2b7d6041b0ce85ec4218fe2f5e0_with_bn_BD,0.5583333333333333
Mistral-Medium,coherence,bn_BD,d48c3ed115b970b0947d892881d35aa9_with_bn_BD,0.425
Mistral-Medium,coherence,bn_BD,df85068ad8d348d04f95ee17882f0da4_with_bn_BD,0.49166666666666664
Mistral-Medium,coherence,bn_BD,dff06d843446af8648fc9ff9afacb718_with_bn_BD,0.4666666666666667
Mistral-Medium,coherence,bn_BD,e164924261a2ff3dddb8d1e0b4e5fdb6_with_bn_BD,0.31666666666666665
Mistral-Medium,coherence,bn_BD,e4c27cfc2c87eba9a17d237c0988dcbd_with_bn_BD,0.575
Mistral-Medium,coherence,bn_BD,e91353a8c4dde03994b2cbfb5521172e_with_bn_BD,0.6166666666666667
Mistral-Medium,coherence,bn_BD,f188e8e224ad837ca63d8472c69cf931_with_bn_BD,0.6
Mistral-Medium,coherence,bn_BD,f41fcb5561abc3e4c98c32d80bd0ac2e_with_bn_BD,0.35833333333333334
Mistral-Medium,coherence,bn_BD,fb2c387e7e5272a43305940219116463_with_bn_BD,0.6
Mistral-Medium,coherence,bn_BD,fd3d2779b04a00f64e86ebda4403eb34_with_bn_BD,0.475
Mistral-Medium,coherence,bn_BD,fdefc09bc79c168c6ee59c351ac5db78_with_bn_BD,0.5083333333333333
Mistral-Medium,coherence,cs_CZ,0a3da1ceeb83f664b813bb28f001d766_with_cs_CZ,0.4083333333333333
Mistral-Medium,coherence,cs_CZ,104373856e995a074579797ebe34fcb2_with_cs_CZ,0.39166666666666666
Mistral-Medium,coherence,cs_CZ,12f396cdef01341d9b307c7048b8d77a_with_cs_CZ,0.49166666666666664
Mistral-Medium,coherence,cs_CZ,13ae1b97872d056d111cbf8dfd1617c2_with_cs_CZ,0.6833333333333333
Mistral-Medium,coherence,cs_CZ,14e076d13751e87d8c09f7f13125e755_with_cs_CZ,0.425
Mistral-Medium,coherence,cs_CZ,169c53c4e9f905b5a1579bb2c89f80b4_with_cs_CZ,0.35833333333333334
Mistral-Medium,coherence,cs_CZ,170d490a7ae53347e8fe3eabe4e28001_with_cs_CZ,0.4583333333333333
Mistral-Medium,coherence,cs_CZ,177682e7e6b3b0b5e4ad47b2fcaa4451_with_cs_CZ,0.5
Mistral-Medium,coherence,cs_CZ,22645d3694ea307a2d88a0b1669a4550_with_cs_CZ,0.45
Mistral-Medium,coherence,cs_CZ,24223944994a18d516282ccef47ac54d_with_cs_CZ,0.525
Mistral-Medium,coherence,cs_CZ,25206396b6f90a56a632de9594cfa279_with_cs_CZ,0.43333333333333335
Mistral-Medium,coherence,cs_CZ,34ff7b0c7d176187b5f56965bc072870_with_cs_CZ,0.24166666666666667
Mistral-Medium,coherence,cs_CZ,362fcdcfe450161abe0dfc24f108c8a9_with_cs_CZ,0.575
Mistral-Medium,coherence,cs_CZ,38b0d67f9db7712c2c589f4ced8943f1_with_cs_CZ,0.35833333333333334
Mistral-Medium,coherence,cs_CZ,44ea53138d50a0f07b1fb8d5fa927a6d_with_cs_CZ,0.5416666666666666
Mistral-Medium,coherence,cs_CZ,453dbf627af720e73ca10e171bd55725_with_cs_CZ,0.75
Mistral-Medium,coherence,cs_CZ,619fdd90dcf02a109782351e726f434d_with_cs_CZ,0.48333333333333334
Mistral-Medium,coherence,cs_CZ,63d411be4c5a409e108fbdce6e3f8689_with_cs_CZ,0.49166666666666664
Mistral-Medium,coherence,cs_CZ,6caeb46fd20a0b0f5a9f74da715d8b77_with_cs_CZ,0.5583333333333333
Mistral-Medium,coherence,cs_CZ,729ece24c8d479efaf9f43a78bcdf42f_with_cs_CZ,0.475
Mistral-Medium,coherence,cs_CZ,7a80c8edbaf9cffb15d2a71bb2427672_with_cs_CZ,0.625
Mistral-Medium,coherence,cs_CZ,7ce9fab7d8a5d11cac47de7ded5fb87c_with_cs_CZ,0.2916666666666667
Mistral-Medium,coherence,cs_CZ,9071b005524e4661f6718fe829648c22_with_cs_CZ,0.525
Mistral-Medium,coherence,cs_CZ,941c034555e30f65555a5ce841836317_with_cs_CZ,0.5333333333333333
Mistral-Medium,coherence,cs_CZ,95641032115fac92e1ea4efa811faae8_with_cs_CZ,0.3416666666666667
Mistral-Medium,coherence,cs_CZ,9721721aee5763207020928a6be3d9b1_with_cs_CZ,0.5916666666666667
Mistral-Medium,coherence,cs_CZ,a87d8ce85c5e14f8054f86aaa36f49ad_with_cs_CZ,0.75
Mistral-Medium,coherence,cs_CZ,a8de3aee209e73291020dfca4bc9547d_with_cs_CZ,0.35833333333333334
Mistral-Medium,coherence,cs_CZ,aec42313c4c01a4d1e2240d54ab41992_with_cs_CZ,0.55
Mistral-Medium,coherence,cs_CZ,b15d69d9ac2994c645e9c261a9036af5_with_cs_CZ,0.425
Mistral-Medium,coherence,cs_CZ,b400d942abc879906d5d2e7cbf1445b5_with_cs_CZ,0.5
Mistral-Medium,coherence,cs_CZ,b9b10ffcbee1477b164fd32d4ef7fb40_with_cs_CZ,0.45
Mistral-Medium,coherence,cs_CZ,c145f96bc4b6c5d0d18e06e89cb629bd_with_cs_CZ,0.425
Mistral-Medium,coherence,cs_CZ,c78e58efb81dc261314dbe9683046b8a_with_cs_CZ,0.48333333333333334
Mistral-Medium,coherence,cs_CZ,cb75a2b7d6041b0ce85ec4218fe2f5e0_with_cs_CZ,0.5666666666666667
Mistral-Medium,coherence,cs_CZ,d48c3ed115b970b0947d892881d35aa9_with_cs_CZ,0.5166666666666667
Mistral-Medium,coherence,cs_CZ,df85068ad8d348d04f95ee17882f0da4_with_cs_CZ,0.45
Mistral-Medium,coherence,cs_CZ,dff06d843446af8648fc9ff9afacb718_with_cs_CZ,0.31666666666666665
Mistral-Medium,coherence,cs_CZ,e164924261a2ff3dddb8d1e0b4e5fdb6_with_cs_CZ,0.525
Mistral-Medium,coherence,cs_CZ,e4c27cfc2c87eba9a17d237c0988dcbd_with_cs_CZ,0.525
Mistral-Medium,coherence,cs_CZ,e91353a8c4dde03994b2cbfb5521172e_with_cs_CZ,0.8833333333333333
Mistral-Medium,coherence,cs_CZ,f188e8e224ad837ca63d8472c69cf931_with_cs_CZ,0.6333333333333333
Mistral-Medium,coherence,cs_CZ,f41fcb5561abc3e4c98c32d80bd0ac2e_with_cs_CZ,0.4166666666666667
Mistral-Medium,coherence,cs_CZ,fb2c387e7e5272a43305940219116463_with_cs_CZ,0.6916666666666667
Mistral-Medium,coherence,cs_CZ,fd3d2779b04a00f64e86ebda4403eb34_with_cs_CZ,0.4083333333333333
Mistral-Medium,coherence,cs_CZ,fdefc09bc79c168c6ee59c351ac5db78_with_cs_CZ,0.325
Mistral-Medium,coherence,de_DE,0a3da1ceeb83f664b813bb28f001d766_with_de_DE,0.675
Mistral-Medium,coherence,de_DE,104373856e995a074579797ebe34fcb2_with_de_DE,0.875
Mistral-Medium,coherence,de_DE,12f396cdef01341d9b307c7048b8d77a_with_de_DE,0.35833333333333334
Mistral-Medium,coherence,de_DE,13ae1b97872d056d111cbf8dfd1617c2_with_de_DE,0.5416666666666666
Mistral-Medium,coherence,de_DE,14e076d13751e87d8c09f7f13125e755_with_de_DE,0.425
Mistral-Medium,coherence,de_DE,169c53c4e9f905b5a1579bb2c89f80b4_with_de_DE,0.5916666666666667
Mistral-Medium,coherence,de_DE,170d490a7ae53347e8fe3eabe4e28001_with_de_DE,0.4083333333333333
Mistral-Medium,coherence,de_DE,177682e7e6b3b0b5e4ad47b2fcaa4451_with_de_DE,0.4583333333333333
